year_lunar_st,year_lunar_ed,year_greg_st,year_greg_ed,event_code,mainCategory,subCategory,vocabularyCode,magnitude,timeDuration,place_provin,place_EN,place_longit,place_latitu
1454,1454,1454,1454,331112009,33,11,120,0,9,江蘇省,Jiangsu,120.335992,31.567522,
1454,1454,1454,1454,333112009,33,31,120,0,9,江蘇省,Jiangsu,120.335992,31.567522,
1454,1454,1454,1454,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.335992,31.567522,
1454,1454,1454,1454,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.29982,31.833936,
1454,1454,1454,1454,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.962155,31.776182,
1454,1454,1454,1454,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.962155,31.776182,
1454,1454,1454,1454,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.920709,31.748661,
1454,1454,1454,1454,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.263248,32.034773,
1455,1455,1455,1455,331112009,33,11,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1455,1455,1455,1455,331110009,33,11,100,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1455,1455,1455,1455,331112009,33,11,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1455,1455,1455,1455,330181009,33,01,810,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1455,1455,1455,1455,331112009,33,11,120,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1455,1455,1455,1455,330120009,33,01,200,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1455,1455,1455,1455,330110109,33,01,101,0,9,江蘇省,Jiangsu,120.95298,31.323023,
1455,1455,1455,1455,331120209,33,11,202,0,9,江蘇省,Jiangsu,120.808317,31.655226,
1455,1455,1455,1455,330120899,33,01,208,9,9,江蘇省,Jiangsu,119.505288,32.116972,
1455,1455,1455,1455,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1456,1456,1456,1456,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1456,1456,1456,1456,331112009,33,11,120,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1456,1456,1456,1456,330120809,33,01,208,0,9,江蘇省,Jiangsu,119.962155,31.776182,
1456,1456,1456,1456,330120809,33,01,208,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1457,1457,1457,1457,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1457,1457,1457,1457,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1457,1457,1457,1457,331112009,33,11,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1456,1456,1456,1456,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1457,1457,1457,1457,330145029,33,01,450,2,9,江蘇省,Jiangsu,120.397516,31.224485,
1457,1457,1457,1457,330145029,33,01,450,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1457,1457,1457,1457,330112009,33,01,120,0,9,江蘇省,Jiangsu,117.205594,34.271614,
1458,1458,1458,1458,330120009,33,01,200,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1458,1458,1458,1458,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1457,1457,1457,1457,330110009,33,01,100,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1459,1459,1459,1459,331150309,33,11,503,0,9,江蘇省,Jiangsu,120.625761,31.01201,
1460,1460,1460,1460,330112009,33,01,120,0,9,江蘇省,Jiangsu,117.205594,34.271614,
1460,1460,1460,1460,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.640902,33.70502,
1460,1460,1460,1460,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.092824,32.219519,
1460,1460,1460,1460,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.188204,32.388233,
1460,1460,1460,1460,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.78552,31.358953,
1460,1460,1460,1460,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1460,1460,1460,1460,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.461049,32.203049,
1460,1460,1460,1460,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.445274,32.406239,
1460,1460,1460,1460,330145029,33,01,450,2,9,江蘇省,Jiangsu,117.205594,34.271614,
1460,1460,1460,1460,330145029,33,01,450,2,9,江蘇省,Jiangsu,118.640902,33.70502,
1460,1460,1460,1460,330145029,33,01,450,2,9,江蘇省,Jiangsu,120.092824,32.219519,
