year_lunar_st,year_lunar_ed,year_greg_st,year_greg_ed,event_code,mainCategory,subCategory,vocabularyCode,magnitude,timeDuration,place_provin,place_EN,place_longit,place_latitu
1466,1466,1466,1466,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1466,1466,1466,1466,350130529,35,01,305,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1466,1466,1466,1466,350100609,35,01,006,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1466,1466,1466,1466,350100609,35,01,006,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1466,1466,1466,1466,350130529,35,01,305,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1466,1466,1466,1466,350230029,35,02,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1466,1466,1466,1466,350230029,35,02,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1466,1466,1466,1466,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1466,1466,1466,1466,350100099,35,01,000,9,9,江蘇省,Jiangsu,118.312504,33.963181,
1466,1466,1466,1466,350130029,35,01,300,2,9,江蘇省,Jiangsu,117.322622,34.311265,
1466,1466,1466,1466,350130029,35,01,300,2,9,江蘇省,Jiangsu,116.603152,34.690638,
1471,1471,1471,1471,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1472,1472,1472,1472,350130029,35,01,300,2,9,江蘇省,Jiangsu,121.309149,31.968423,
1475,1475,1475,1475,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.490634,32.831306,
1477,1477,1477,1477,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1477,1477,1477,1477,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1477,1477,1477,1477,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1477,1477,1477,1477,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1480,1480,1480,1480,350130029,35,01,300,2,9,江蘇省,Jiangsu,118.837253,32.406633,
1480,1480,1480,1480,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1481,1481,1481,1481,350100109,35,01,001,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1482,1482,1482,1482,350130029,35,01,300,2,9,江蘇省,Jiangsu,120.397516,31.224485,
1482,1482,1482,1482,350130029,35,01,300,2,9,江蘇省,Jiangsu,120.397516,31.224485,
1482,1482,1482,1482,350130029,35,01,300,2,9,江蘇省,Jiangsu,120.397516,31.224485,
1481,1481,1481,1481,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.95298,31.323023,
1481,1481,1481,1481,350100109,35,01,001,0,9,江蘇省,Jiangsu,120.95298,31.323023,
1482,1482,1482,1482,350130029,35,01,300,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1482,1482,1482,1482,350230029,35,02,300,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1481,1481,1481,1481,350150000,35,01,500,0,0,江蘇省,Jiangsu,119.962155,31.776182,
1481,1481,1481,1481,350150000,35,01,500,0,0,江蘇省,Jiangsu,119.920709,31.748661,
1481,1481,1481,1481,350130029,35,01,300,2,9,江蘇省,Jiangsu,120.092824,32.219519,
1482,1482,1482,1482,350150000,35,01,500,0,0,江蘇省,Jiangsu,120.092824,32.219519,
1481,1481,1481,1481,350130029,35,01,300,2,9,江蘇省,Jiangsu,120.568183,32.264155,
1481,1481,1481,1481,350230029,35,02,300,2,9,江蘇省,Jiangsu,120.568183,32.264155,
1481,1481,1481,1481,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.312504,33.963181,
1482,1482,1482,1482,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1482,1482,1482,1482,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1482,1482,1482,1482,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1482,1482,1482,1482,350100109,35,01,001,0,9,江蘇省,Jiangsu,120.808317,31.655226,
1482,1482,1482,1482,350130029,35,01,300,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1482,1482,1482,1482,350230029,35,02,300,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1482,1482,1482,1482,350130029,35,01,300,2,9,江蘇省,Jiangsu,119.445274,32.406239,
1482,1482,1482,1482,350130029,35,01,300,2,9,江蘇省,Jiangsu,120.568183,32.264155,
1482,1482,1482,1482,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.524543,32.96793,
1483,1483,1483,1483,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.445274,32.406239,
1483,1483,1483,1483,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1484,1484,1484,1484,350130029,35,01,300,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1484,1485,1484,1486,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.553937,32.784224,
1485,1485,1485,1485,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1485,1485,1485,1486,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.553937,32.784224,
1486,1486,1486,1486,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1486,1486,1486,1486,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.523523,32.032504,
1488,1488,1488,1488,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1488,1488,1488,1488,350130029,35,01,300,2,9,江蘇省,Jiangsu,119.445274,32.406239,
